BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns
1291,place,"USA,Texas,Houston,Saudi Arabia,Chicago,Illinois,Bellaire,3236 Pine St.,Reliant Stadium,The Galleria Shopping Mall,Denton,Mineral Wells,",organization,"FBI,God's Aryan Militia,Al Qaeda,TexEast Petroleum Co.,"
1292,place,"USA,Texas,Houston,Saudi Arabia,Chicago,Illinois,Bellaire,3236 Pine St.,Reliant Stadium,The Galleria Shopping Mall,Denton,Mineral Wells,",organization,"FBI,God's Aryan Militia,TexEast Petroleum Co.,"
1293,place,"USA,London,UK,",organization,"FBI,Pakistani Intelligence,MI 5,Al Qaeda,Hamas,USCIS,"
1294,place,"USA,Florida,Miami,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,"
1295,place,"USA,Florida,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,Al Qaeda,"
1296,place,"USA,Bahamas,Nassau,London,UK,",organization,"FBI,Pakistani Intelligence,MI 5,Al Qaeda,"
1297,place,"USA,Peshawar,Pakistan,Bahamas,Nassau,London,UK,",organization,"FBI,Pakistani Intelligence,Al Qaeda,Seashore Hotel,"
1298,place,"USA,Peshawar,Pakistan,Bahamas,Nassau,London,UK,",organization,"FBI,Pakistani Intelligence,Al Qaeda,"
1299,place,"USA,Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,"
1300,place,"USA,New Jersey,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,University of Missouri,Taliban,Hamas,American Islamic Scholarship Fund,"
1301,place,"USA,Columbia,",organization,"FBI,God's Aryan Militia,Al Qaeda,ELN,University of Missouri,Hamas,FARC,"
1302,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",organization,"FBI,Al Qaeda,University of Missouri,Hamas,American Islamic Scholarship Fund,"
1303,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,University of Missouri,Hamas,"
1304,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,University of Missouri,Hamas,"
1305,place,"USA,Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,University of Missouri,"
1306,place,"USA,Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,University of Missouri,"
1307,place,"USA,Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,Missouri,",organization,"FBI,University of Missouri,"
1308,place,"USA,New York,",organization,"FBI,RCMP,Surete' de l'Etat,American Islamic Scholarship Fund,"
1309,place,"USA,Virginia,Florida,",organization,"Holland Orange Shipping Lines,American Islamic Scholarship Fund,"
1310,place,"USA,Virginia,",organization,"Holland Orange Shipping Lines,Hamas,American Islamic Scholarship Fund,"
1311,place,"USA,New York,New Jersey,",organization,"FBI,RCMP,American Islamic Scholarship Fund,"
1312,place,"USA,New Jersey,2116 27th St.,Laurel,Maryland,",organization,"FBI,Taliban,American Islamic Scholarship Fund,"
1313,place,"USA,New Jersey,Laurel,",organization,"FBI,Taliban,Hamas,American Islamic Scholarship Fund,"
1314,place,"USA,Florida,New Jersey,224 Paulson Ave.,Clifton,",organization,"Al Qaeda,American Islamic Scholarship Fund,"
1315,place,"USA,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",organization,"Hamas,American Islamic Scholarship Fund,"
1316,place,"USA,New Jersey,224 Paulson Ave.,Clifton,Laurel,",organization,"FBI,Hamas,American Islamic Scholarship Fund,"
1317,place,"USA,New York,New Jersey,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,",organization,"FBI,American Islamic Scholarship Fund,"
1318,place,"USA,London,UK,Texas,Saudi Arabia,2211 Cermak Rd.,Chicago,Illinois,Bellaire,O'Hare Airport,Sears Tower,",organization,"FBI,USCIS,"
1319,place,"USA,London,UK,Texas,Saudi Arabia,Chicago,Illinois,Bellaire,",organization,"FBI,Al Qaeda,USCIS,"
1320,place,"USA,London,UK,Texas,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,USCIS,"
1321,place,"USA,London,UK,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",organization,"FBI,MI 5,USCIS,"
1322,place,"USA,Afghanistan,",organization,"Holland Orange Shipping Lines,FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,Surete' de l'Etat,"
1323,place,"USA,Canada,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Hamas,Surete' de l'Etat,"
1324,place,"USA,Canada,",organization,"NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Surete' de l'Etat,"
1325,place,"USA,Canada,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Surete' de l'Etat,"
1326,place,"USA,Afghanistan,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,RCMP,Surete' de l'Etat,"
1327,place,"USA,Canada,Afghanistan,",organization,"DIA,RCMP,Surete' de l'Etat,"
1328,place,"USA,Canada,Afghanistan,",organization,"FBI,DIA,Al Qaeda,RCMP,Surete' de l'Etat,"
1329,place,"USA,Canada,Chicago,Illinois,",organization,"NSA,RCMP,Canada Eastern Airlines,Surete' de l'Etat,"
1330,place,"USA,Canada,New York,Afghanistan,Chicago,Illinois,",organization,"FBI,RCMP,Surete' de l'Etat,"
1331,place,"USA,Canada,Afghanistan,Chicago,Illinois,",organization,"FBI,Al Qaeda,RCMP,Surete' de l'Etat,"
1332,place,"USA,Canada,New York,Paris,France,Buffalo,Afghanistan,Chicago,Illinois,",organization,"RCMP,Surete' de l'Etat,"
1333,place,"USA,Canada,Paris,France,Afghanistan,Chicago,Illinois,",organization,"Al Qaeda,RCMP,Surete' de l'Etat,"
1334,place,"USA,Canada,Paris,France,Afghanistan,Montreal,Chicago,Illinois,73 Rue Duhesme,America,Pakhtia,",organization,"Al Qaeda,Surete' de l'Etat,"
1335,place,"USA,Cuba,Havana,",organization,"NSA,ELN,Seashore Hotel,FARC,"
1336,place,"USA,Cuba,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,NSA,Seashore Hotel,"
1337,place,"USA,Santo Domingo,Dominican Republic,Cuba,Havana,",organization,"NSA,Seashore Hotel,FARC,"
1338,place,"USA,Santo Domingo,Dominican Republic,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Seashore Hotel,"
1339,place,"USA,Peshawar,Pakistan,Afghanistan,",organization,"Holland Orange Shipping Lines,FBI,Al Qaeda,Seashore Hotel,"
1340,place,"USA,Santo Domingo,Peshawar,Pakistan,Afghanistan,Chitral,",organization,"Holland Orange Shipping Lines,Al Qaeda,Seashore Hotel,"
1341,place,"USA,Santo Domingo,Dominican Republic,Cuba,Havana,Chicago,Illinois,",organization,"NSA,Seashore Hotel,"
1342,place,"USA,Santo Domingo,Chicago,Illinois,",organization,"NSA,Al Qaeda,Seashore Hotel,"
1343,place,"USA,Peshawar,Pakistan,Cuba,Bahamas,Nassau,London,UK,Afghanistan,Freeport,Chicago,Illinois,",organization,"FBI,Seashore Hotel,"
1344,place,"USA,Peshawar,Pakistan,Bahamas,Nassau,London,UK,Afghanistan,Chicago,Illinois,",organization,"FBI,Al Qaeda,Seashore Hotel,"
1345,place,"USA,Santo Domingo,Peshawar,Pakistan,Bahamas,Nassau,London,UK,Afghanistan,Chitral,Chicago,Illinois,",organization,"Al Qaeda,Seashore Hotel,"
1346,place,"USA,Caribbean,",organization,"Holland Orange Shipping Lines,Al Qaeda,ELN,FARC,"
1347,place,"USA,Morocco,",organization,"Holland Orange Shipping Lines,NSA,DIA,Al Qaeda,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,"
1348,place,"USA,Morocco,Afghanistan,",organization,"Holland Orange Shipping Lines,DIA,Al Qaeda,RCMP,"
1349,place,"USA,Santo Domingo,Dominican Republic,Caribbean,",organization,"Holland Orange Shipping Lines,FARC,"
1350,place,"USA,Santo Domingo,Dominican Republic,",organization,"Holland Orange Shipping Lines,NSA,FARC,"
1351,place,"USA,Santo Domingo,",organization,"Holland Orange Shipping Lines,NSA,Al Qaeda,FARC,"
1352,place,"USA,Santo Domingo,Caribbean,",organization,"Holland Orange Shipping Lines,Al Qaeda,FARC,"
1353,place,"USA,Morocco,Afghanistan,",organization,"Holland Orange Shipping Lines,DIA,"
1354,place,"USA,Peshawar,Pakistan,Afghanistan,",organization,"Holland Orange Shipping Lines,FBI,Al Qaeda,"
1355,place,"USA,Santo Domingo,Dominican Republic,Morocco,65 Avenue San Martin,",organization,"Holland Orange Shipping Lines,NSA,"
1356,place,"USA,Santo Domingo,Morocco,",organization,"Holland Orange Shipping Lines,NSA,Al Qaeda,"
1357,place,"USA,Santo Domingo,Morocco,Florida,Casablanca,Peshawar,Pakistan,Afghanistan,Chitral,Caribbean,The Dominican Republic,",organization,"Holland Orange Shipping Lines,Al Qaeda,"
1358,place,"USA,Detroit,Michigan,Saudi Arabia,",organization,"FBI,NSA,Al Qaeda,Detroit Utilities Co.,Taliban,"
1359,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,"
1360,place,"USA,New Jersey,Newark,Detroit,Michigan,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Taliban,Hamas,"
1361,place,"USA,New Jersey,Detroit,Michigan,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Taliban,Hamas,"
1362,place,"USA,New Jersey,Newark,Detroit,Michigan,Laurel,",organization,"FBI,Taliban,Hamas,"
1363,place,"USA,New Jersey,Newark,Detroit,Michigan,Afghanistan,",organization,"FBI,RCMP,Taliban,"
1364,place,"USA,New Jersey,Detroit,Michigan,Afghanistan,",organization,"FBI,Al Qaeda,RCMP,Taliban,"
1365,place,"USA,New Jersey,Newark,Detroit,Michigan,Saudi Arabia,Russia,",organization,"NSA,Taliban,"
1366,place,"USA,New Jersey,Detroit,Michigan,Saudi Arabia,Russia,",organization,"NSA,Al Qaeda,Taliban,"
1367,place,"USA,New Jersey,Detroit,Michigan,Saudi Arabia,",organization,"FBI,NSA,Al Qaeda,Taliban,"
1368,place,"USA,New Jersey,Newark,Detroit,Michigan,Saudi Arabia,",organization,"FBI,NSA,Taliban,"
1369,place,"USA,New Jersey,Detroit,Michigan,Afghanistan,Saudi Arabia,Russia,Abba,Chechnya,Baglan,",organization,"Al Qaeda,Taliban,"
1370,place,"USA,New Jersey,Detroit,Michigan,Afghanistan,Saudi Arabia,",organization,"FBI,Al Qaeda,Taliban,"
1371,place,"USA,New Jersey,Newark,Detroit,Michigan,Afghanistan,Saudi Arabia,2116 27th St.,Laurel,Maryland,Baltimore,",organization,"FBI,Taliban,"
1372,place,"USA,Santo Domingo,Dominican Republic,Cuba,Havana,",organization,"NSA,FARC,"
1373,place,"USA,Cuba,",organization,"FBI,God's Aryan Militia,NSA,ELN,FARC,"
1374,place,"USA,Cuba,Havana,",organization,"NSA,ELN,FARC,"
1375,place,"USA,Santo Domingo,Texas,Houston,Columbia,Caribbean,",organization,"Al Qaeda,FARC,"
1376,place,"USA,Texas,Houston,Columbia,",organization,"FBI,God's Aryan Militia,Al Qaeda,ELN,FARC,"
1377,place,"USA,Texas,Houston,Columbia,Caribbean,",organization,"Al Qaeda,ELN,FARC,"
1378,place,"USA,Cuba,Texas,Houston,Mexico,Columbia,Chetumal,Cartagena,Guane,",organization,"FBI,God's Aryan Militia,ELN,FARC,"
1379,place,"USA,Cuba,Texas,Havana,Houston,Mexico,Columbia,Chetumal,Cartagena,Guane,Caribbean,Ciudad Acuna,Ciudad Madero,Victoria,Farmers Branch,",organization,"ELN,FARC,"
1380,place,"USA,Cuba,Havana,Buenos Aires,Argentina,",organization,"NSA,ELN,"
1381,place,"USA,Cuba,Buenos Aires,Argentina,",organization,"FBI,God's Aryan Militia,NSA,ELN,"
1382,place,"USA,Cuba,Texas,Houston,Buenos Aires,Argentina,Ojinaga,Mexico,Calamar,Columbia,Chetumal,Cartagena,Guane,Arlington,Presidio,Dallas,Grand Prairie,Mexico City,Ft. Stockton,San Antonio,2727 Robinson Rd.,1212 Pipeline Rd.,Euless,899 Almeda-Genoa Rd.,",organization,"FBI,God's Aryan Militia,ELN,"
1383,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,New Jersey,Newark,Detroit,Michigan,Marrakech,Chicago,Illinois,Columbus,Ohio,",organization,"NSA,RCMP,Canada Eastern Airlines,"
1384,place,"USA,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,MI 5,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,"
1385,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Hamas,"
1386,place,"USA,Canada,New Jersey,Detroit,Michigan,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Hamas,"
1387,place,"USA,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Al Qaeda,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Hamas,"
1388,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Hamas,"
1389,place,"USA,Canada,Morocco,New Jersey,Detroit,Michigan,Chicago,Illinois,",organization,"NSA,Al Qaeda,RCMP,Canada Eastern Airlines,"
1390,place,"USA,Canada,Morocco,Detroit,Michigan,",organization,"NSA,DIA,Al Qaeda,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,"
1391,place,"USA,Canada,New Jersey,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,"
1392,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,Columbus,Ohio,",organization,"NSA,RCMP,Canada Eastern Airlines,Hezbollah,"
1393,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,"
1394,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,"
1395,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,"
1396,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,"
1397,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",organization,"NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,"
1398,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,Charlotte,North Carolina,",organization,"FBI,DIA,Hezbollah,"
1399,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Charlotte,North Carolina,Chicago,Illinois,",organization,"FBI,Hezbollah,"
1400,place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",organization,"MI 5,Al Qaeda,Hamas,"
1401,place,"USA,London,UK,Detroit,Michigan,",organization,"FBI,MI 5,Al Qaeda,Hamas,"
1402,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Heathrow Airport,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,Hamas,"
1403,place,"USA,Canada,New Jersey,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,Hamas,"
1404,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,London,UK,Detroit,Michigan,Columbia,224 Paulson Ave.,Clifton,Missouri,Laurel,",organization,"FBI,Hamas,"
1405,place,"USA,Cuba,Buenos Aires,Argentina,Saudi Arabia,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,NSA,"
1406,place,"USA,Canada,Santo Domingo,Morocco,New Jersey,Detroit,Michigan,Saudi Arabia,Riyadh,Russia,Chicago,Illinois,",organization,"NSA,Al Qaeda,"
1407,place,"USA,Canada,Morocco,Detroit,Michigan,Saudi Arabia,Riyadh,",organization,"NSA,Al Qaeda,Detroit Utilities Co.,"
1408,place,"USA,Canada,Detroit,Michigan,Saudi Arabia,Riyadh,",organization,"FBI,NSA,Al Qaeda,Detroit Utilities Co.,"
1409,place,"USA,Canada,New Jersey,Detroit,Michigan,Saudi Arabia,Riyadh,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,"
1410,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Saudi Arabia,Riyadh,Marrakech,",organization,"NSA,Detroit Utilities Co.,"
1411,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,Saudi Arabia,Riyadh,",organization,"FBI,NSA,Detroit Utilities Co.,"
1412,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Cuba,New Jersey,Newark,Buenos Aires,Argentina,Detroit,Michigan,Saudi Arabia,Riyadh,Chicago,Illinois,",organization,"FBI,NSA,"
1413,place,"USA,Saudi Arabia,",organization,"FBI,God's Aryan Militia,Al Qaeda,Detroit Utilities Co.,"
1414,place,"USA,",organization,"FBI,God's Aryan Militia,DIA,MI 5,Al Qaeda,Detroit Utilities Co.,RCMP,"
1415,place,"USA,Detroit,Michigan,",organization,"FBI,DIA,MI 5,Al Qaeda,Detroit Utilities Co.,RCMP,"
1416,place,"USA,Canada,Morocco,Detroit,Michigan,Saudi Arabia,Riyadh,",organization,"Al Qaeda,Detroit Utilities Co.,"
1417,place,"USA,Canada,Morocco,Detroit,Michigan,",organization,"DIA,Al Qaeda,Detroit Utilities Co.,RCMP,"
1418,place,"USA,Canada,Detroit,Michigan,",organization,"FBI,DIA,Al Qaeda,Detroit Utilities Co.,RCMP,"
1419,place,"USA,Canada,Detroit,Michigan,Saudi Arabia,Riyadh,",organization,"FBI,Al Qaeda,Detroit Utilities Co.,"
1420,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Marrakech,",organization,"DIA,Detroit Utilities Co.,RCMP,"
1421,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,",organization,"FBI,DIA,Detroit Utilities Co.,RCMP,"
1422,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Saudi Arabia,Riyadh,Ann Arbor,766 Livernois Rd.,Ferndale,",organization,"FBI,Detroit Utilities Co.,"
1423,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,766 Livernois Rd.,Ferndale,",organization,"FBI,DIA,Detroit Utilities Co.,"
1424,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Marrakech,766 Livernois Rd.,Ferndale,",organization,"DIA,Detroit Utilities Co.,"
1425,place,"USA,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,MI 5,Al Qaeda,RCMP,"
1426,place,"USA,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,RCMP,"
1427,place,"USA,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,"
1428,place,"USA,Canada,Paris,France,Morocco,New Jersey,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"Al Qaeda,RCMP,"
1429,place,"USA,Canada,Morocco,Detroit,Michigan,Afghanistan,",organization,"DIA,Al Qaeda,RCMP,"
1430,place,"USA,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,Al Qaeda,RCMP,"
1431,place,"USA,Canada,New Jersey,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,Al Qaeda,RCMP,"
1432,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,562 Fenkell Ave.,Afghanistan,Marrakech,",organization,"DIA,RCMP,"
1433,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Afghanistan,",organization,"FBI,DIA,RCMP,"
1434,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New York,New Jersey,Newark,Detroit,Michigan,562 Fenkell Ave.,Afghanistan,Chicago,Illinois,",organization,"FBI,RCMP,"
1435,place,"USA,Texas,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,MI 5,Al Qaeda,"
1436,place,"USA,Bahamas,Nassau,London,UK,Texas,Detroit,Michigan,Afghanistan,Freeport,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",organization,"FBI,MI 5,"
1437,place,"USA,Bahamas,Nassau,London,UK,Texas,Detroit,Michigan,Afghanistan,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,"
1438,place,"USA,Bahamas,Nassau,London,UK,Texas,Detroit,Michigan,Afghanistan,Heathrow Airport,12 Lavender Grove,Hackney,Chicago,Illinois,",organization,"MI 5,Al Qaeda,"
1439,place,"USA,",organization,"FBI,God's Aryan Militia,DIA,Al Qaeda,"
1440,place,"USA,Canada,Morocco,Detroit,Michigan,Afghanistan,Khost,",organization,"DIA,Al Qaeda,"
1441,place,"USA,Canada,Detroit,Michigan,Afghanistan,Khost,",organization,"FBI,DIA,Al Qaeda,"
1442,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,Afghanistan,766 Livernois Rd.,Ferndale,Khost,",organization,"FBI,DIA,"
1443,place,"USA,Texas,Houston,Saudi Arabia,Chicago,Illinois,Columbia,Bellaire,3236 Pine St.,Reliant Stadium,The Galleria Shopping Mall,Denton,Mineral Wells,",organization,"FBI,God's Aryan Militia,Al Qaeda,"
1444,place,"USA,Cuba,Texas,Houston,Kansas City,Almeda-Genoa Rd,Buenos Aires,Argentina,Saudi Arabia,Ojinaga,Mexico,Chicago,Illinois,Calamar,Columbia,Chetumal,Cartagena,Guane,Arlington,Presidio,Dallas,Grand Prairie,Mexico City,Ft. Stockton,San Antonio,2727 Robinson Rd.,1212 Pipeline Rd.,Euless,899 Almeda-Genoa Rd.,Bellaire,3236 Pine St.,Reliant Stadium,The Galleria Shopping Mall,Denton,Mineral Wells,",organization,"FBI,God's Aryan Militia,"
1445,place,"USA,Canada,Peshawar,Pakistan,Bahamas,New Jersey,Nassau,London,UK,Texas,Houston,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Chicago,Illinois,Columbia,224 Paulson Ave.,Clifton,Missouri,Bellaire,3236 Pine St.,Reliant Stadium,The Galleria Shopping Mall,Denton,Mineral Wells,Khost,",organization,"FBI,Al Qaeda,"
1446,place,"Santo Domingo,Afghanistan,The Dominican Republic,",person,"Abdellah Atmani,Atmani,al Ghamdi,"
