BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns, Importance, Doc Id
16503,place,"Bahamas,Nassau,UK,Afghanistan,Saudi Arabia,Riyadh,",organization,"FBI,MI 6,Al Qaeda,",0.00074108221273480090,FBI_21
16504,place,"Santo Domingo,Dominican Republic,Cuba,Saudi Arabia,Riyadh,Jeddah,",organization,"MI 6,NSA,",0.00363578437302567850,CIA_18
16505,place,"Cuba,Saudi Arabia,Riyadh,",organization,"FBI,MI 6,NSA,",0.00000000000000000000,CIA_18
16506,place,"Santo Domingo,Saudi Arabia,Riyadh,",organization,"MI 6,NSA,Al Qaeda,",0.00794036510934621200,CIA_18
16507,place,"Cuba,Saudi Arabia,",organization,"FBI,MI 6,God's Aryan Militia,NSA,",0.00134622393546077560,FBI_19
16508,place,"Santo Domingo,Dominican Republic,Florida,Caracas,Venezuela,Afghanistan,",organization,"Holland Orange Shipping Lines,MI 6,",0.01615448430451276600,CIA_28
16509,place,"Santo Domingo,Florida,Afghanistan,",organization,"Holland Orange Shipping Lines,MI 6,Al Qaeda,",0.00283157640125638000,FBI_21
16510,place,"Santo Domingo,Dominican Republic,Cuba,Bahamas,Nassau,UK,Afghanistan,13 Step St.,",organization,"MI 6,Seashore Hotel,",0.01109089476733869000,CIA_38
16511,place,"Cuba,Bahamas,Nassau,UK,Afghanistan,",organization,"FBI,MI 6,Seashore Hotel,",0.00140323908565738300,FBI_21
16512,place,"Santo Domingo,Bahamas,Nassau,UK,Afghanistan,",organization,"MI 6,Al Qaeda,Seashore Hotel,",0.00199189492710161400,FBI_21
16513,place,"Santo Domingo,Dominican Republic,Afghanistan,",organization,"Holland Orange Shipping Lines,MI 6,Seashore Hotel,",0.00883799156469941000,CIA_38
16514,place,"Santo Domingo,Afghanistan,",organization,"Holland Orange Shipping Lines,MI 6,Al Qaeda,Seashore Hotel,",0.00942062504231051300,FBI_21
16515,place,"Santo Domingo,Dominican Republic,Cuba,",organization,"MI 6,NSA,Seashore Hotel,FARC,",0.00591005697567512800,CIA_38
16516,place,"Cuba,",organization,"FBI,MI 6,God's Aryan Militia,NSA,ELN,Seashore Hotel,FARC,",0.00449044490384667300,FBI_19
16517,place,"Santo Domingo,Dominican Republic,",organization,"Holland Orange Shipping Lines,MI 6,NSA,Seashore Hotel,FARC,",0.00675117322543288700,CIA_38
16518,place,"Santo Domingo,",organization,"Holland Orange Shipping Lines,MI 6,NSA,Al Qaeda,Seashore Hotel,FARC,",0.01037907823676878500,CIA_28
16519,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Charlotte,North Carolina,Chicago,Illinois,",organization,"FBI,Hezbollah,",0.00963447363568315800,CIA_16
16520,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,Charlotte,North Carolina,",organization,"FBI,DIA,Hezbollah,",0.00242953370586522400,FBI_23
16521,place,"Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",organization,"MI 5,Freeport Star Hotel,Seashore Hotel,",0.00146289648693985300,CIA_10
16522,place,"Bahamas,Nassau,London,UK,Afghanistan,Freeport,Chicago,Illinois,",organization,"FBI,MI 5,Freeport Star Hotel,Seashore Hotel,",0.00835333636752617700,CIA_10
16523,place,"Bahamas,Nassau,London,UK,Afghanistan,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,",0.01192889495426702400,CIA_10
16524,place,"Bahamas,Nassau,London,UK,11 Apple St.,",organization,"MI 5,Freeport Star Hotel,Seashore Hotel,Baker St. Mosque,",0.00564833402142419700,CIA_10
16525,place,"Peshawar,Pakistan,Africa,22 Hoveniersstraat,Antwerp,Belgium,Panama City,Panama,Texas,Carrizo Springs,Mexico,",organization,"FBI,USCBP,",0.02367469907932719800,FBI_28
16526,place,"Peshawar,Pakistan,Texas,",organization,"FBI,USCBP,Al Qaeda,",0.01438982381118515500,FBI_28
16527,place,"New Jersey,Newark,Detroit,Michigan,Afghanistan,Saudi Arabia,2116 27th St.,Laurel,Maryland,Baltimore,",organization,"FBI,Taliban,",0.00009928287075328115,FBI_11
16528,place,"New Jersey,Detroit,Michigan,Afghanistan,Saudi Arabia,Russia,Abba,Chechnya,Baglan,",organization,"Al Qaeda,Taliban,",0.02921922873136943400,DIA_01
16529,place,"New Jersey,Detroit,Michigan,Afghanistan,Saudi Arabia,",organization,"FBI,Al Qaeda,Taliban,",0.02676806911146556400,FBI_11
16530,place,"New Jersey,Newark,Detroit,Michigan,Afghanistan,",organization,"FBI,RCMP,Taliban,",0.00344466662104392540,FBI_11
16531,place,"New Jersey,Detroit,Michigan,Afghanistan,",organization,"FBI,Al Qaeda,RCMP,Taliban,",0.00229305765754695380,FBI_11
16532,place,"New Jersey,Newark,Detroit,Michigan,Saudi Arabia,Russia,",organization,"NSA,Taliban,",0.01016579141844649100,CIA_16
16533,place,"New Jersey,Newark,Detroit,Michigan,Saudi Arabia,",organization,"FBI,NSA,Taliban,",0.00174950509736526940,FBI_11
16534,place,"New Jersey,Detroit,Michigan,Saudi Arabia,Russia,",organization,"NSA,Al Qaeda,Taliban,",0.00723343764958122600,DIA_01
16535,place,"New Jersey,Detroit,Michigan,Saudi Arabia,",organization,"FBI,NSA,Al Qaeda,Taliban,",0.00497210459602994100,FBI_11
16536,place,"Afghanistan,Saudi Arabia,",organization,"FBI,MI 6,Al Qaeda,Taliban,",0.00286464877852391900,DIA_01
16537,place,"Texas,Houston,Saudi Arabia,Chicago,Illinois,Bellaire,3236 Pine St.,Reliant Stadium,The Galleria Shopping Mall,Denton,Mineral Wells,",organization,"FBI,God's Aryan Militia,Al Qaeda,TexEast Petroleum Co.,",0.03052519171512055300,FBI_09
16538,place,"Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,3131 Western Ave.,Dubai,UAE,",organization,"BailOut,Carolina First Bank,",0.00049117246398311090,FBI_23
16539,place,"Detroit,Michigan,Charlotte,North Carolina,3131 Western Ave.,Dubai,UAE,",organization,"BailOut,Carolina First Bank,Hezbollah,",0.00087658313095751770,FBI_05
16540,place,"Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,Missouri,",organization,"FBI,University of Missouri,",0.00480247775186093600,FBI_14
16541,place,"Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,University of Missouri,",0.10017589930232546000,FBI_10
16542,place,"Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,University of Missouri,",0.05153043165711726000,FBI_10
16543,place,"Florida,Peshawar,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,88 Sahibzada Gul Rd.,",organization,"Pakistani Intelligence,Al Qaeda,",0.29406078109384115000,CIA_26
16544,place,"Florida,Miami,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,",0.01003203957209249000,CIA_26
16545,place,"Florida,Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,Pakistani Intelligence,Al Qaeda,",0.07747834291331285000,CIA_11
16546,place,"Peshawar,Pakistan,Bahamas,Nassau,London,UK,",organization,"FBI,Pakistani Intelligence,Al Qaeda,Seashore Hotel,",0.00739234226568410800,CIA_26
16547,place,"Florida,Bahamas,Nassau,London,UK,",organization,"Pakistani Intelligence,Al Qaeda,Baker St. Mosque,",0.05736851822116869500,CIA_26
16548,place,"Bahamas,Nassau,London,UK,",organization,"FBI,Pakistani Intelligence,MI 5,Al Qaeda,Freeport Star Hotel,Seashore Hotel,Baker St. Mosque,",0.00563025305371025300,CIA_10
16549,place,"Peshawar,Pakistan,",organization,"Holland Orange Shipping Lines,FBI,USCBP,Pakistani Intelligence,Al Qaeda,Seashore Hotel,",0.00124481140705208970,FBI_28
16550,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,",0.00665103577034836900,FBI_10
16551,place,"Canada,Morocco,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,AOL,",0.02550813960252765200,FBI_10
16552,place,"Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"AOL,Hamas,",0.07873668447715738000,FBI_10
16553,place,"Windsor,Ontario,Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,AOL,Hamas,",0.09667665868145188000,FBI_10
16554,place,"Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",organization,"Al Qaeda,AOL,Hamas,",0.01926395081330197300,FBI_10
16555,place,"Canada,New Jersey,Columbia,224 Paulson Ave.,Clifton,Missouri,",organization,"FBI,Al Qaeda,AOL,Hamas,",0.03996014644535869600,FBI_10
16556,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,New Jersey,Marrakech,",organization,"NSA,AOL,RCMP,Canada Eastern Airlines,",0.01071683514088475000,FBI_34
16557,place,"Canada,Morocco,New Jersey,",organization,"NSA,Al Qaeda,AOL,RCMP,Canada Eastern Airlines,",0.01796078977989161400,CIA_16
16558,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Marrakech,",organization,"NSA,DIA,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,",0.00807936575900151800,FBI_34
16559,place,"Canada,Morocco,",organization,"NSA,DIA,Al Qaeda,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,",0.00049044666799483050,FBI_34
16560,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,Columbus,Ohio,",organization,"NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",0.01303064179518689000,CIA_16
16561,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",0.01462009475532089100,CIA_16
16562,place,"Canada,New Jersey,Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",0.04711497353046507000,CIA_16
16563,place,"Detroit,Michigan,Chicago,Illinois,",organization,"FBI,NSA,MI 5,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",0.19340125395964475000,CIA_16
16564,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",0.00836117043497183000,CIA_16
16565,place,"Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,",organization,"FBI,NSA,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,",0.00926763646249656800,CIA_16
16566,place,"Canada,New Jersey,Detroit,Michigan,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,",0.01289833289863372000,CIA_16
16567,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,",organization,"FBI,NSA,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",0.00099636625043096380,CIA_16
16568,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,",0.00464379271850831800,CIA_16
16569,place,"Windsor,Ontario,Canada,New Jersey,",organization,"FBI,NSA,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,",0.00091650185116735790,CIA_16
16570,place,"Canada,New Jersey,",organization,"FBI,NSA,Al Qaeda,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,Baker St. Mosque,",0.00522557802565249200,CIA_16
16571,place,"Texas,Mexico,Columbia,Arlington,Presidio,Dallas,Grand Prairie,231 12th St.,Missouri,435 Fielder Rd.,Central America,2727 Robinson Rd,",organization,"FirstTex Bank,Arlington police,University of Texas in Arlington,",0.00412560807279536600,FBI_13
16572,place,"Texas,Mexico,Columbia,Arlington,Presidio,Dallas,Grand Prairie,Missouri,",organization,"FBI,FirstTex Bank,Arlington police,University of Texas in Arlington,",0.01603034703062099200,FBI_13
16573,place,"Texas,Columbia,231 12th St.,Missouri,",organization,"Al Qaeda,FirstTex Bank,Arlington police,University of Texas in Arlington,",0.02555013543831821700,FBI_13
16574,place,"Texas,Columbia,Missouri,",organization,"FBI,Al Qaeda,FirstTex Bank,Arlington police,University of Texas in Arlington,",0.01749697823120402000,FBI_13
16575,place,"Texas,Mexico,Columbia,Arlington,Presidio,Dallas,Grand Prairie,",organization,"FBI,God's Aryan Militia,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,",0.00004602904047865349,FBI_19
16576,place,"Texas,Mexico,Columbia,",organization,"FBI,God's Aryan Militia,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,FARC,",0.00112074733524165680,FBI_19
16577,place,"Texas,Columbia,",organization,"FBI,God's Aryan Militia,Al Qaeda,ELN,FirstTex Bank,Arlington police,University of Texas in Arlington,FARC,",0.00305038007208420760,FBI_19
16578,place,"London,UK,Texas,Saudi Arabia,2211 Cermak Rd.,Chicago,Illinois,Bellaire,O'Hare Airport,Sears Tower,",organization,"FBI,USCIS,",0.00010170620039808000,FBI_06
16579,place,"London,UK,Texas,Saudi Arabia,Chicago,Illinois,Bellaire,",organization,"FBI,Al Qaeda,USCIS,",0.00291780662791864960,FBI_06
16580,place,"UK,Saudi Arabia,",organization,"FBI,MI 6,Al Qaeda,USCIS,",0.00000000000000000000,FBI_06
16581,place,"Texas,Saudi Arabia,Chicago,Illinois,Bellaire,",organization,"FBI,God's Aryan Militia,Al Qaeda,TexEast Petroleum Co.,USCIS,",0.00338007679183141820,FBI_09
16582,place,"Saudi Arabia,Chicago,Illinois,",organization,"FBI,God's Aryan Militia,NSA,Al Qaeda,TexEast Petroleum Co.,USCIS,",0.03285343800895974000,FBI_09
16583,place,"Canada,New York,Paris,France,Buffalo,174 Rue Cardinet,Afghanistan,Toronto,Toronto Airport,CDG,1712 Ferry St.,",organization,"RCMP,CSIS,",0.02162577665295676000,FBI_07
16584,place,"Canada,New York,Paris,France,Buffalo,Afghanistan,",organization,"RCMP,CSIS,Surete' de l'Etat,",0.00989053049226429200,FBI_07
16585,place,"Canada,New York,Afghanistan,",organization,"FBI,RCMP,CSIS,Surete' de l'Etat,",0.03840096358036515000,FBI_07
16586,place,"Casablanca,Peshawar,Pakistan,Cuba,Karachi,Havana,Islamabad,Marocco,Hyderabad,San Cristobal,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,",0.00030786587389968330,CIA_22
16587,place,"Peshawar,Pakistan,Cuba,Havana,Islamabad,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,",0.00910218703523461500,CIA_22
16588,place,"Peshawar,Pakistan,Cuba,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,",0.00461783360418275100,CIA_22
16589,place,"Casablanca,Pakistan,Cuba,Havana,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Central Russia Airlines,",0.00599997852657037700,CIA_21
16590,place,"Pakistan,Cuba,Havana,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",0.00436862950872525800,CIA_21
16591,place,"Pakistan,Cuba,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Seashore Hotel,Central Russia Airlines,",0.00458024779878194300,CIA_22
16592,place,"Peshawar,Cuba,Havana,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Vector,Seashore Hotel,",0.01496157705798010900,CIA_21
16593,place,"Peshawar,Cuba,",organization,"Moroccan Sands Hotel,Sahara Atlantic Hotel,Vector,Seashore Hotel,",0.00044767017208189480,CIA_22
16594,place,"Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,University of Maryland,",0.00170806259632010980,DIA_03
16595,place,"Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,RCMP,University of Maryland,",0.07932213988335161000,FBI_34
16596,place,"Canada,Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,Al Qaeda,RCMP,University of Maryland,",0.06751844269347816000,FBI_34
16597,place,"Detroit,Michigan,Afghanistan,Maryland,",organization,"FBI,Taliban,University of Maryland,",0.00156761121119873040,FBI_11
16598,place,"Detroit,Michigan,Afghanistan,",organization,"FBI,DIA,MI 5,Al Qaeda,RCMP,Taliban,University of Maryland,",0.08095382110098384000,FBI_22
16599,place,"Windsor,Ontario,Canada,Detroit,Michigan,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,University of Maryland,",0.01954245872160624200,CIA_16
16600,place,"Windsor,Ontario,Canada,",organization,"FBI,NSA,DIA,Detroit Utilities Co.,AOL,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Hamas,University of Maryland,",0.01019360167508962300,CIA_16
16601,place,"Canada,Paris,France,Afghanistan,Montreal,Chicago,Illinois,73 Rue Duhesme,America,Pakhtia,",organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",0.02543270711210850500,CIA_07
16602,place,"Canada,Paris,France,Afghanistan,Chicago,Illinois,",organization,"Al Qaeda,RCMP,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",0.01195747547144939600,CIA_07
16603,place,"Canada,Afghanistan,Chicago,Illinois,",organization,"FBI,Al Qaeda,RCMP,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",0.00372897219401421150,CIA_07
16604,place,"Afghanistan,Chicago,Illinois,",organization,"FBI,MI 5,Al Qaeda,RCMP,Freeport Star Hotel,Seashore Hotel,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",0.01107432354027733700,CIA_07
16605,place,"Canada,Chicago,Illinois,",organization,"FBI,NSA,Al Qaeda,RCMP,Canada Eastern Airlines,Hezbollah,Canadian Eastern Airlines,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",0.00325883279791809100,CIA_16
16606,place,"Canada,Paris,France,Afghanistan,",organization,"Al Qaeda,RCMP,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,",0.00515600851545230200,CIA_07
16607,place,"Canada,Afghanistan,",organization,"FBI,DIA,Al Qaeda,RCMP,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,University of Maryland,",0.01595520574855059300,CIA_07
16608,place,"Canada,New York,Paris,France,Buffalo,Montreal,Quebec,175 Rue Durocher,Walden Ave.,Schiller Park,",organization,"Surete' de l'Etat,Canadauto Car Rental Agency,",0.00399123591068386800,FBI_01
16609,place,"Canada,Montreal,Quebec,",organization,"Surete' de l'Etat,Baker St. Mosque,Canadauto Car Rental Agency,",0.00823757379448488900,FBI_01
16610,place,"Canada,New York,Paris,France,Buffalo,",organization,"RCMP,CSIS,Surete' de l'Etat,Canadauto Car Rental Agency,",0.00663282211736730300,FBI_07
16611,place,"Canada,New York,",organization,"FBI,RCMP,CSIS,Surete' de l'Etat,Canadauto Car Rental Agency,",0.00334886580462691750,FBI_07
16612,place,"Canada,Paris,France,Montreal,",organization,"Al Qaeda,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Canadauto Car Rental Agency,",0.00405721953609026600,CIA_07
16613,place,"Canada,Paris,France,",organization,"Al Qaeda,RCMP,CSIS,Surete' de l'Etat,Amercan Embassy in Paris,Al Badr II training camp,Canadauto Car Rental Agency,",0.00063067176096244090,CIA_07
16614,place,"Peshawar,Pakistan,Egypt,Afghanistan,Parachinar,Pakhtia,Khost,Jorm,Taloqan,Salang tunnel,",organization,"Al Qaeda,Farooq training camp,",0.04317392521857538000,CIA_06
16615,place,"Peshawar,Pakistan,Afghanistan,Khost,",organization,"Al Qaeda,Farooq training camp,",0.00114881624379362290,CIA_08
16616,place,"Canada,London,UK,Detroit,Michigan,Montreal,Toronto,Gizab,Qalat,",organization,"Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",0.05767118293032884000,CIA_02
16617,place,"Canada,London,UK,Detroit,Michigan,Montreal,",organization,"Al Qaeda,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",0.04895108392905874600,CIA_02
16618,place,"Canada,Detroit,Michigan,Toronto,",organization,"RCMP,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",0.29234097564527910000,CIA_02
16619,place,"Canada,London,UK,Detroit,Michigan,",organization,"FBI,Al Qaeda,Hamas,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",0.01612928267018671300,CIA_02
16620,place,"London,UK,Detroit,Michigan,",organization,"FBI,MI 5,Al Qaeda,Hamas,Kanjak Training Camp,Al Khaldun  training camp,Al-Badr I training camp,",0.00458995066949181300,CIA_02
